"amount","denom","address"
"20_000","gm","penumbrav0t1lvuh7w9judw4wgdjkqmt7jc9crtsssz9phz7e2cxcdeeqeulcz8pzegnkkc2hen8l9nslvqrp2x5vhuvxtd8vyt22lm7g566nveg2y4zzve2vk25jgs29pqtpmguef"
"20_000","gn","penumbrav0t1lvuh7w9judw4wgdjkqmt7jc9crtsssz9phz7e2cxcdeeqeulcz8pzegnkkc2hen8l9nslvqrp2x5vhuvxtd8vyt22lm7g566nveg2y4zzve2vk25jgs29pqtpmguef"
"10_000","pizza","penumbrav0t1lvuh7w9judw4wgdjkqmt7jc9crtsssz9phz7e2cxcdeeqeulcz8pzegnkkc2hen8l9nslvqrp2x5vhuvxtd8vyt22lm7g566nveg2y4zzve2vk25jgs29pqtpmguef"
"100","cube","penumbrav0t1lvuh7w9judw4wgdjkqmt7jc9crtsssz9phz7e2cxcdeeqeulcz8pzegnkkc2hen8l9nslvqrp2x5vhuvxtd8vyt22lm7g566nveg2y4zzve2vk25jgs29pqtpmguef"
"1_000_000__000_000","upenumbra","penumbrav0t1hqllugj25ql7efk4pxmglj8ywax9n94p3vlh0kxwanyrepcnsvkurgmc3q3ejnjdtg2qq6xj8txcwdlvyspzwysyu33f9s5qzysc6sv4wyf4fj6drze9ltcfw6cpws"
"20_000","gm","penumbrav0t1hqllugj25ql7efk4pxmglj8ywax9n94p3vlh0kxwanyrepcnsvkurgmc3q3ejnjdtg2qq6xj8txcwdlvyspzwysyu33f9s5qzysc6sv4wyf4fj6drze9ltcfw6cpws"
"20_000","gn","penumbrav0t1hqllugj25ql7efk4pxmglj8ywax9n94p3vlh0kxwanyrepcnsvkurgmc3q3ejnjdtg2qq6xj8txcwdlvyspzwysyu33f9s5qzysc6sv4wyf4fj6drze9ltcfw6cpws"
"10_000","pizza","penumbrav0t1hqllugj25ql7efk4pxmglj8ywax9n94p3vlh0kxwanyrepcnsvkurgmc3q3ejnjdtg2qq6xj8txcwdlvyspzwysyu33f9s5qzysc6sv4wyf4fj6drze9ltcfw6cpws"
"100","cube","penumbrav0t1hqllugj25ql7efk4pxmglj8ywax9n94p3vlh0kxwanyrepcnsvkurgmc3q3ejnjdtg2qq6xj8txcwdlvyspzwysyu33f9s5qzysc6sv4wyf4fj6drze9ltcfw6cpws"
"1_000_000__000_000","upenumbra","penumbrav0t1jwjg4yjw7mhcz73mu6yxr3wf6ez6r8pftpfxvr5f5datns4wcqpyl3ls8qw8jzdf4tuqgl46kwqean77lr9f2k599f09fjxv4qgyfczghwgzy05es0zke2cvgkwc45"
"20_000","gm","penumbrav0t1jwjg4yjw7mhcz73mu6yxr3wf6ez6r8pftpfxvr5f5datns4wcqpyl3ls8qw8jzdf4tuqgl46kwqean77lr9f2k599f09fjxv4qgyfczghwgzy05es0zke2cvgkwc45"
"20_000","gn","penumbrav0t1jwjg4yjw7mhcz73mu6yxr3wf6ez6r8pftpfxvr5f5datns4wcqpyl3ls8qw8jzdf4tuqgl46kwqean77lr9f2k599f09fjxv4qgyfczghwgzy05es0zke2cvgkwc45"
"10_000","pizza","penumbrav0t1jwjg4yjw7mhcz73mu6yxr3wf6ez6r8pftpfxvr5f5datns4wcqpyl3ls8qw8jzdf4tuqgl46kwqean77lr9f2k599f09fjxv4qgyfczghwgzy05es0zke2cvgkwc45"
"100","cube","penumbrav0t1jwjg4yjw7mhcz73mu6yxr3wf6ez6r8pftpfxvr5f5datns4wcqpyl3ls8qw8jzdf4tuqgl46kwqean77lr9f2k599f09fjxv4qgyfczghwgzy05es0zke2cvgkwc45"
"1_000_000__000_000","upenumbra","penumbrav0t1penemf3ucamcxtuf6wlxg62fxyqgr4axhzzzx9q7rflcvh4q6ltrurun602r6yw4c5ss4cknpu2k7smuujymq4vvwrf9mt2mgrc36zvwvhk9tkvxlrqtc8cf4racc5"
"20_000","gm","penumbrav0t1penemf3ucamcxtuf6wlxg62fxyqgr4axhzzzx9q7rflcvh4q6ltrurun602r6yw4c5ss4cknpu2k7smuujymq4vvwrf9mt2mgrc36zvwvhk9tkvxlrqtc8cf4racc5"
"20_000","gn","penumbrav0t1penemf3ucamcxtuf6wlxg62fxyqgr4axhzzzx9q7rflcvh4q6ltrurun602r6yw4c5ss4cknpu2k7smuujymq4vvwrf9mt2mgrc36zvwvhk9tkvxlrqtc8cf4racc5"
"10_000","pizza","penumbrav0t1penemf3ucamcxtuf6wlxg62fxyqgr4axhzzzx9q7rflcvh4q6ltrurun602r6yw4c5ss4cknpu2k7smuujymq4vvwrf9mt2mgrc36zvwvhk9tkvxlrqtc8cf4racc5"
"100","cube","penumbrav0t1penemf3ucamcxtuf6wlxg62fxyqgr4axhzzzx9q7rflcvh4q6ltrurun602r6yw4c5ss4cknpu2k7smuujymq4vvwrf9mt2mgrc36zvwvhk9tkvxlrqtc8cf4racc5"
"5_000","nala","penumbrav0t14k6uhn8pnuvm869h3kgfywk03cn8nxv4fgu2ehdjdrgk2277lgsp7qrzduzyka2v3pfsy8py259ge9eq36nq8czsjgjsm5rv28s9mq54z3yw3veyz52lt0qsfp29w3"
"1_000__000_000","upenumbra","penumbrav0t1uaumw7dpxnaswqj05g8fxtmnx2kfu87dl9vz8c07vct6utx8zwl0usnc35xlsw0m02pq29325e3v9m08wta2mv4682ez3708hncdwvl47ul32yyhrr63zgcge202xe"
"1_000__000_000","upenumbra","penumbrav0t17zpr7958yz4g5y4n4s4yy5t93glzywxkd2r7gxmz58uh4wfvalfht6rhf0w734e78q9qpgkrahg8gpgsd7a7cwlszm4zr39wyncurg9gwudxr6jwhlql49c9702v0e"
"1_000__000_000","upenumbra","penumbrav0t145uyj6lxhx9vwng9rkkpswzks7vjrm49tdnaed0ldmgmyd8tfm4phq4ruc5yagdsa5aqprrcjj5qg99z80zru824wsyd3jzam6ez77pv8jt0npgxc47dkpqxmk7fjn"
"1_000__000_000","upenumbra","penumbrav0t162j6grxmjkq4jtll2ckfj8qav8kqquku9ws99qdrm7k0q2gaxl62r73ed9jvghnn59ss5zxgdu5h029ls2dpdfw95d73u6yn8pccswjvgg2tkjhw62ud93sp08ylxk"
"1_000__000_000","upenumbra","penumbrav0t1t2mr52ccdh336faeuvczzz54wuse7urkngs5q9q8kt8exmzvf5tzzd3nwc3ll9gw6tnqg38u9avp3mag25dqnj3zscqggv6ancth97q2tvkks04wk2drrkqy8qkuuv"
"1_000__000_000","upenumbra","penumbrav0t1fewnpdyfv3xqax7l00r9rjwc236mms7p8qswk75gc55p6ldswd5z84cw57ec5dmkeq2s3u4yawnnhw60jz9wfwk76glj6t5d3snw78vxmgsl8g2w9crxq9srguk8jr"
"1_000__000_000","upenumbra","penumbrav0t1jm2r5exhqv5j7svsklnd9nnpmp6jh76kaatayx6kzem2t4qjkwvf9wn84vj72998d8hq6ay645xudc6atr80d5fx0ugfeapepy7fp89zsn0vahqu605wufs08nqwpy"
"1_000__000_000","upenumbra","penumbrav0t1x4l00jsxf7lu30j32dvt7ue458ymprswj7psjtemv4hhje7v40x2ulyflycpeszwvqtsywqqe8g9nryertx6yz07xpuw2ucaphn8pjfjyxcchc2f9q6epjsra3funx"
"1_000__000_000","upenumbra","penumbrav0t1sw28chdjak5uk8rchcwfp4k5x0gcumtt6d2plcnpkp7d8k7wrg29ptvrfexjk262lywstj8sj43tctlk8ymq0q9vz2axs24zg39tk5hy006laurxkm7dpvsf6fr78d"
"1_000__000_000","upenumbra","penumbrav0t1wgqs82mgjgtzh5wsxjj9twp2vw8xjwhk7dxgf5zrgevyaslwf8rxutsj98r2atx8mxyqe7s6j0hjj7kstspw4zvsl4m2n37w8qsjlw0nqcmgr206d0qrtkc3gf3xzc"
"1_000__000_000","upenumbra","penumbrav0t168gy0pdcntnjdsnxevmgkmseskphmcml0pa2wfz9wcjuzdxj3sgs7mzgsaqy90tyly6qv5n54c2m5qkg2c99npefyweus0m9jedckcs7fzgz5scxc3ahk7qth0ptey"
"1_000__000_000","upenumbra","penumbrav0t13f0pl626x88ewt38t6j2h7gzrwj4vmf2szaeacaduc9hnvf9mvcx00rqyvkgxxu58mwqdxznx4v0npy2yf8wjwmqwpugfmhjx2hvshgm0aacf05v2kztf0s9r06lyf"
"1_000__000_000","upenumbra","penumbrav0t1rqvyyhdqluau48ltgc8vmhp520z399hxcgkru5rg6hulgzs2vv3p5lr3m5gdkqtp8alq5fh8x0t4d2ugr7rw4vc5a7m6jdjk62xpwpwzlnp6rvhsfa87sucw2d4l6x"
"1_000__000_000","upenumbra","penumbrav0t128dwdg3m8xyl844qggyzmzc96jtxl55n95qwnw2qfkucramzkrrvtp68wvs4m0g5t48svnqknf4yjuclzaa2dyecqmdxlxat67z8l08exg3wfcvakynnsagg4d50fz"
"1_000__000_000","upenumbra","penumbrav0t168gy0pdcntnjdsnxevmgkmseskphmcml0pa2wfz9wcjuzdxj3sgs7mzgsaqy90tyly6qv5n54c2m5qkg2c99npefyweus0m9jedckcs7fzgz5scxc3ahk7qth0ptey"
"1_000__000_000","upenumbra","penumbrav0t10vw845rfvm9nksr7fsug22xqezk22fnk730pxj0v7eqx30zajll59tkpz7j27rru4gtsh6qydmjpa5nww6fcjxcht3945dds0lk2wc8fy9k5edyjzul3jfq85nyvaz"
"1_000__000_000","upenumbra","penumbrav0t1qjjez8zm328dv8cjf2pt3lyq0kslwkjkvdennwmuyqea54s9g7y2wltwdst34zk89u0qld8nj450533juencqzffxcn90euhqtxgs765t2hjvgl8drla6acykzaudv"
"1_000__000_000","upenumbra","penumbrav0t18ffp5kmlhccawkgtde30nd36qckkxnhmg6x85aedj3q0srfar6xcz42ruf3nmf6n3mrsz7q4v992cscae565qm0u00807jmr9eed27lwh0dc8ejd2tq6sgqq9nauq4"
"1_000__000_000","upenumbra","penumbrav0t14k6uhn8pnuvm869h3kgfywk03cn8nxv4fgu2ehdjdrgk2277lgsp7qrzduzyka2v3pfsy8py259ge9eq36nq8czsjgjsm5rv28s9mq54z3yw3veyz52lt0qsfp29w3"
"1_000__000_000","upenumbra","penumbrav0t1zv66gczw79kv5lqypvs2xdgtcks2fvcjw9rdu45l3d99cmvrkul3957s76h35637d87sagnzh867qxzgdf8mqn80qf7wgz4yljvcst0uxpmh4yr5lmu7gzgfmn6ju8"
"1_000__000_000","upenumbra","penumbrav0t1850r8fqymjhfsnh837cr9znc5nraqndv9n004dryct2s3dlh2aafs0aurpwv5h49xgqsmykg7z2zpr0mshs8rc794d394cqvugc2hcrljfzpnfkenu3pgpgteeh29h"
"1_000__000_000","upenumbra","penumbrav0t1szh5xygletqqurpeydty7hf05swuaek7l3gtf88uq5k3vz4epdc5pyv5cp4h6rq3l25qm53tc6yfummejrwnydwsrrr66lnwkyqnzpevvlkdyzeufjc4z0q3ly529z"
"1_000__000_000","upenumbra","penumbrav0t1542vx4f4ekd0us6tsh88gxmhg5w54h2vlqepu9ca59x593dccc5cz32cqnpsekv5fg8s9zrpqnhp068kaqjhd5ul6ahgfrtjw6jjmqw30kf0es7f9cwtklqgr0j77y"
"1_000__000_000","upenumbra","penumbrav0t1l7u78pj5w5lsv3jrxzjwz8n3xgg3cmdfjmetaa9zaag0k7ta6mjhwh4fl2q7dqv2kevsl74f789kcmxn5uqmkwtg302sh7gf5dauc3r408crgrr9ks2dd8gjh263e7"
"1_000__000_000","upenumbra","penumbrav0t1035nzf8rskse9l30a5f0aka33z90pshwwdjn0mzkfl53pv22w4d5xg6em7hj08twk6lq3djme84lyudn76ug6v4d9x3nmujz8y2g6vyvgrr8v52vrl99yxsfteqnnk"
"1_000__000_000","upenumbra","penumbrav0t162rz6hljau06d8fqlz29tkycq53nespv696zutdxzgayygy8cvgv6wattmxsxs7l9wps9uqf89620yruwu0xdpc076uzwsa9zhujwqrdjqdmwx6f392x2ug84vg537"
"1_000__000_000","upenumbra","penumbrav0t1al2td8su8cgp73zataadhterwzrr8hd8lx463gtye07e6pe33uknfg8jzssephfhsnjqnthjpssdnygnts3qhmfuj4qg6ldph4amqh9a5887zf3lwsjhm9gfm83gc4"
"1_000__000_000","upenumbra","penumbrav0t1u6z3weawxlpptc65psl0wu6muh8dmnha663zn2ptadn0xjn2hzpxjzvq9s2ejpnwxuuslaje8fqfq0tf6kfve6x2ws2l68zgwuceekm78hy8k9jerypsnhq25schyu"
"1_000__000_000","upenumbra","penumbrav0t1jm2r5exhqv5j7svsklnd9nnpmp6jh76kaatayx6kzem2t4qjkwvf9wn84vj72998d8hq6ay645xudc6atr80d5fx0ugfeapepy7fp89zsn0vahqu605wufs08nqwpy"
"1_000__000_000","upenumbra","penumbrav0t1fewnpdyfv3xqax7l00r9rjwc236mms7p8qswk75gc55p6ldswd5z84cw57ec5dmkeq2s3u4yawnnhw60jz9wfwk76glj6t5d3snw78vxmgsl8g2w9crxq9srguk8jr"
"1_000__000_000","upenumbra","penumbrav0t1t2mr52ccdh336faeuvczzz54wuse7urkngs5q9q8kt8exmzvf5tzzd3nwc3ll9gw6tnqg38u9avp3mag25dqnj3zscqggv6ancth97q2tvkks04wk2drrkqy8qkuuv"
"1_000__000_000","upenumbra","penumbrav0t162j6grxmjkq4jtll2ckfj8qav8kqquku9ws99qdrm7k0q2gaxl62r73ed9jvghnn59ss5zxgdu5h029ls2dpdfw95d73u6yn8pccswjvgg2tkjhw62ud93sp08ylxk"
"1_000__000_000","upenumbra","penumbrav0t145uyj6lxhx9vwng9rkkpswzks7vjrm49tdnaed0ldmgmyd8tfm4phq4ruc5yagdsa5aqprrcjj5qg99z80zru824wsyd3jzam6ez77pv8jt0npgxc47dkpqxmk7fjn"
"1_000__000_000","upenumbra","penumbrav0t17zpr7958yz4g5y4n4s4yy5t93glzywxkd2r7gxmz58uh4wfvalfht6rhf0w734e78q9qpgkrahg8gpgsd7a7cwlszm4zr39wyncurg9gwudxr6jwhlql49c9702v0e"
"1_000__000_000","upenumbra","penumbrav0t1uaumw7dpxnaswqj05g8fxtmnx2kfu87dl9vz8c07vct6utx8zwl0usnc35xlsw0m02pq29325e3v9m08wta2mv4682ez3708hncdwvl47ul32yyhrr63zgcge202xe"
"1_000__000_000","upenumbra","penumbrav0t1ht9yw2zpm0fxzhxkkdtrtajat2a0vkl6sjfnset6xzt7kqk73kmddruwmtesz0e47w0p968qjghxan2y0a55ztgcyfzd9m7revgh9eryq2p0qkn8wua4r8qgavvw73"
"1_000__000_000","upenumbra","penumbrav0t1sccs37e0v20nsx2ycwn0cmn9g8ahzh7hswnet4ecaqnxvrh9s0ld8s30zn8yay34c9msz0rj7srjdx8g0kjyqp3cpetgkfdhsj6xwrzwmd006ezl5667fzs0nsxyru"
"1_000__000_000","upenumbra","penumbrav0t1k2pan69lf90d7kgmm8yz3rzjd5pnphhe8n6gtaqqqsu3n9vnthfgwpysxrl7enyy3g7se0nw084xut97av55v0l3vavmkfykjuldptgmz6fws33qgrj0xvsz7vjulh"
"1_000__000_000","upenumbra","penumbrav0t16z3las92d7g9gxpex45qrd4nfug9mudum5pumdrat8k5r9y3atuwukawwvnqwnuanl2sspzyf5afljrzxfes8agvx0qle29xm7k5c0zd6tnmzu7jtmtd2ucrmh6d6h"
"1_000__000_000","upenumbra","penumbrav0t1w32el2e3mm5s7hw9mysgax353h5ccwznmsk37n4vrv8qtvzrcg3068nqknjtd77fqwgsze428n6h2nnkraavxft0m232z9dhrswxkfs986ae7fwksg0wvwc8vqrddt"
"1_000__000_000","upenumbra","penumbrav0t1y2d45j4ewm9zj0fm5yeqqdn8wt2kmftxhshkh6zczmlnm38lmuqrkaqwysf0gk0tlxwpqdymv7sqd06u06tayd0vwy3vgmm2xkkhj4md3nnw457s3uk3gwqtam4l9d"
"1_000__000_000","upenumbra","penumbrav0t144nq2uvaclwz2267knjz47me923r6q0ra8lq9ke85327gwk0vmfhk77ekax7v2q57pdsw8yvhf03l247x7pss7h9repyjtrw8npgmwc5fgjqtdwhagszp0sz8d7wzn"
"1_000__000_000","upenumbra","penumbrav0t1c5akqqeaajsc3800gxk2hvetaf90mnws9vfr07ny54uy5v3dh8lkreyt5hgshspsvd4ppmrdkz4ddtr7vr39f3sx7adt86qytduymmpvkfpultljdsfvkggyhd0k6x"
"1_000__000_000","upenumbra","penumbrav0t1w2j7qafmrce2qpqxpsryjth4fjky9wv965zemyzayw8zfape98cjzr9g9sacluqh9h4qjlxqsuxrcwff6fm0l69vlw802mhczm2upkzfwxq3e7ja6qjevwstzmuvpf"
"1_000__000_000","upenumbra","penumbrav0t19uk6shgx5cfz5myq6z4qupdck0wm5rjl5fcefgdgs3ql963h69xh0emwmq4uhae5tv3s2j3eu5r5emtvycnpudjz5xrdsh4jn6zj0vr3pq8p2n559j9nfaqs4qqmxd"
"1_000__000_000","upenumbra","penumbrav0t1zd3nlxwwezeg7qe5pxgxc8j0l8dwu5en2hsrq068csqtnufv2cqhsaxa9gzy2tpycens8gxy974rshjnkhfn3tayg89uneyuqh6p69gdydtkp2dh798d9zgdurfg0d"
"1_000__000_000","upenumbra","penumbrav0t1zs8829hw6hv8zzy6jl79c9n4d9xff7q93ryynulrakyqtx82qsz2nlqje6045c3at6ns5px52uxceudvqfh68al70ndvets8lvym9ha5gy3ddfjq6kv4pwsw2nu5q6"
"1_000__000_000","upenumbra","penumbrav0t1wtea9regk3zkwx0tdxu0fsf4wvh5wp85hcuj4uuncxtywrfvvtqa8k0t43nrxxvl8laqz8pe0r9kwamkyl77nakqjfjrnkjxq0lhxqfe386w5zvexy826dcvva6ju3"
"1_000__000_000","upenumbra","penumbrav0t12aumaexr4yempj7lpv5zcyx9mzxkh0p0gswvdpkw7a43zx72teh8ey6f8e83zpmrfw2s7ayyycerytm3u2elt58xcvpdj888p4u6mvv9x95gftwc3vy9p9cv3m4v36"
"1_000__000_000","upenumbra","penumbrav0t14epaatvl4g5ae30nwh2ya4yca3du2cyllrc7t4m6ekzfs57l7nqh5sl83t9wrzfz2jns5n32p5qrpcercdrmqnape8667sh0a9pad5g39jlma72vedel7fctldsv5r"
"1_000__000_000","upenumbra","penumbrav0t12juxkch4vfs4rjpqgpgge8jxz65gd2hjuu3kl5vgmmk8r2a5u40adkyexv0xj495wfvqq9h2wme4dqkz2s2uvq9dx76xt4zuype4vge80v0rt6jdgehys7qqlcsark"
"1_000__000_000","upenumbra","penumbrav0t12aumaexr4yempj7lpv5zcyx9mzxkh0p0gswvdpkw7a43zx72teh8ey6f8e83zpmrfw2s7ayyycerytm3u2elt58xcvpdj888p4u6mvv9x95gftwc3vy9p9cv3m4v36"
"1_000__000_000","upenumbra","penumbrav0t1w2j7qafmrce2qpqxpsryjth4fjky9wv965zemyzayw8zfape98cjzr9g9sacluqh9h4qjlxqsuxrcwff6fm0l69vlw802mhczm2upkzfwxq3e7ja6qjevwstzmuvpf"
"1_000__000_000","upenumbra","penumbrav0t1qjqf8lmac9xlr04d7zzvg45y49rexpvfz5s7ylshgv8kp0vgucaw0xlarcy5scsw38lsu4xwljaqeepgd60wse847xv7gmhmygtd84f7ldr6yd642vkfcgs0t9a9pn"
"1_000__000_000","upenumbra","penumbrav0t1ad2qjwqnulgvwyf0sv6yvvcusqlrqqk6chuwmun3sg7dfu4fxd2wu8ywx4yq38858x83z3hulhfykrwfnrqdqf9y50cfwn9y3fxyhul0gvncdd6gf8tl7ygdzcrhnv"
"1_000__000_000","upenumbra","penumbrav0t1gegmnn6607gdlquazfjym5y4p80wvjvwjvhwzhgwku3h4kupza0mtg3yhqw5gk6gaeqprgj3cv8mlz7re24n7jup9sx8p6ds5m886luayu3m3cp8573l0gg0rw9juy"
"1_000__000_000","upenumbra","penumbrav0t15n3ugn3n9jze6mrfse6y4nf4wt07czjup0mfw5czhtwswsspr5r4dudej5rzgp4zpz3quzhey22jlju88jsq8446zvdw0cuh2qff2j7rss72czuaan6wmjgt3d75nd"
"1_000__000_000","upenumbra","penumbrav0t1nxz3hht2nfqxa0nd98vyhfupkalfgxayghm6gcsywflhqrptgnxpfcv60urh5uzpwsps3648n7dzuyfsrkst74xm3fl529yz7afzny7zwzvcky8ykaswqccdjfryjd"
"1_000__000_000","upenumbra","penumbrav0t1dj7jw5uxnk39vy76nzlvrzkws8yzvhcul6qrxmyt47rx6nmwjs82wnczezl0jeacfsvq7g4vnw4rw7szmdw20ar2d7nusslmags6uknr5f32wqrgykzjgxqzetahl4"
"1_000__000_000","upenumbra","penumbrav0t1j7lnudsk0zdx0xqa5dgpjxarmqazfcywxu3kxt0ys9nylrxsnz2yvt0v8ksq6p0z3jvqrgyuk3dc9483h8cc8lm2gfkz20dee92cvgg2hutaclevj63rs8spm8mfj8"
"1_000__000_000","upenumbra","penumbrav0t15xwf9qja8p353m832qqtpxz3kmlmf8tllzdsecu7cq2wudr6ytdyxgycledstcsrr7lqqkxxdne9896n75gfzfn4ytghpe5kg8nyjfvtn0atcczekxfvs8gp2ydg2p"
"1_000__000_000","upenumbra","penumbrav0t1335sqg8nak36mavtsayzhwlehs0y0fvvzfp2v3f2smyp830z3p20ja6qk0y78emwfseqtwy8h72q53ghteqrtmkcnkecz69h2xvxg0d4vdcnkxc2vxzzu7sj9wygjd"
"1_000__000_000","upenumbra","penumbrav0t1rse3szcr3vkj9vdz593y5hh6lyy9myu779hkyajtazh6c65tp0axwvuuz3umgmsh3dsslqz9asgsjug9pychj66qcgy6ddf8nc2vlpetjgd8jy9g5hshywc0263agu"
"1_000__000_000","upenumbra","penumbrav0t1nxz3hht2nfqxa0nd98vyhfupkalfgxayghm6gcsywflhqrptgnxpfcv60urh5uzpwsps3648n7dzuyfsrkst74xm3fl529yz7afzny7zwzvcky8ykaswqccdjfryjd"
"1_000__000_000","upenumbra","penumbrav0t15xwf9qja8p353m832qqtpxz3kmlmf8tllzdsecu7cq2wudr6ytdyxgycledstcsrr7lqqkxxdne9896n75gfzfn4ytghpe5kg8nyjfvtn0atcczekxfvs8gp2ydg2p"
"1_000__000_000","upenumbra","penumbrav0t1wt8x6dvdtzme73kx8srrmgknvlwkzkf9ptagts70ce5f0njx56hqmsz62x6zxwt4g8fser3qdftfr0vnlmhlcdyt2kgzd2euvvj70rsq8wafc7vf3t4e44g9jn8ffj"
"1_000__000_000","upenumbra","penumbrav0t1axtld6f8vgzmdzu9372d6tq809sqcm6t7shj9ujw903t6pdu9xezd8ngeuzj5cm57kesns82sc3mc46zctse70k4h8cufyl5myeg0pvw7kjpwjrqj34wgwgt87evx7"
"1_000__000_000","upenumbra","penumbrav0t13f56nl77wqzr0g30mvud4z5tdv2cz73c5yc5eed8asjg83067v57hl3scnrfld9duz2sgg42g94jvwrl305jfef5e0dfnv33hcthdtvmtscyfy62582w65qg6k4qpy"
"1_000__000_000","upenumbra","penumbrav0t1a6dmfzf65ks6ulla2vz2htfxg3jchh936ld0f43m2j0l406juks4wrnee6rx349ylzpq2zn0wxeg7j3rydr892pdknpejew6g68jltuydsz9rx80v95xehgwzc94yh"
"1_000__000_000","upenumbra","penumbrav0t1z4ks97rm3q6ugzp2mdeduvzfrscpqtrej3cufj8ahheq8yszg7vqzvvmuk00v0xxgm7qtm9jv3l7t0phzvl3rpc0axpwgpesrtqzagfka7rp78fra83kapgytmwguh"
"1_000__000_000","upenumbra","penumbrav0t1aavgudd6cwwnz5kslmqzftuqv99chd8pqnpajs7hnrc5097nsqh6z4hyxtqcf25nvr7swmj798sqewc6xweuh32gnewmwv7zreza9450uywzf2nvpv5625cqaruyyg"
"1_000__000_000","upenumbra","penumbrav0t1p4e72zrtasmysj2s5mnqjev7su0gnqhr7pyk4es78lfyjg7prk897dxwuzhaatk0auxq35ycqzvnh0ts48znwrguyww95sstg486y8a2nxrh90s0te6uwuc9frquqw"
"1_000__000_000","upenumbra","penumbrav0t1stfgnh7dczgu9rljercrhg5tm972jg0jyzfws5t9sdf9tt2y4s8eqmveug6vjd7pmkjs2yqwngwpdesw2g5lvjdjl7sfth0nzz25tp67uzqy2tthraxk3jg9ehjm08"
"1_000__000_000","upenumbra","penumbrav0t1nxz3hht2nfqxa0nd98vyhfupkalfgxayghm6gcsywflhqrptgnxpfcv60urh5uzpwsps3648n7dzuyfsrkst74xm3fl529yz7afzny7zwzvcky8ykaswqccdjfryjd"
"1_000__000_000","upenumbra","penumbrav0t13r4z275j3r9dhsnmzusxgeqtn38ktyvzy2rusp2kwhtxmujchcmg0adamh894r5lljnsm64f4jg380kt2hv6ywc2eguykt55855v6rzlyq3u8kwpafq5v4c362vj8u"
"1_000__000_000","upenumbra","penumbrav0t162agadfh3ev3zlwpjt09r36nnsl6jzdusgkk2pcn7kcuhlqfkk2p4l46pzd5x59kxrg3z65c7n7k72lzhq3694qvpvnc2l9fqu27dx3q506xhn0lgw8jvycttx00r8"
"1_000__000_000","upenumbra","penumbrav0t1awag3898rc037zuymqrt4yzrmuwswvn8236tlzkpg3vnhqyc4ud7amusshgjj3k720fsvzsmawjvzlkllqzrcenuuvz6y4g5v36n2unztpc3nhy4funtxyqgw27gyr"
